APOGEE_ID,GC_NAME,dPOS,SNREV,TEFF,LOGG_SPEC,STARFLAG,ASPCAPFLAG,VB_PROB,FE_H,FE_H_ERR,FE_H_FLAG,MG_FE,MG_FE_ERR,MG_FE_FLAG,SI_FE,SI_FE_ERR,SI_FE_FLAG,CA_FE,CA_FE_ERR,CA_FE_FLAG,C_FE,C_FE_ERR,C_FE_FLAG,AL_FE,AL_FE_ERR,AL_FE_FLAG,K_FE,K_FE_ERR,K_FE_FLAG,MN_FE,MN_FE_ERR,MN_FE_FLAG,DENSITY
b'2M13420475+2822052',NGC5272,0.037502834115949665,260.41727,4382.2295,0.95579,0,0,1.0,-1.344,0.011334343,0,0.08021498,0.021217775,0,0.11465061,0.021440733,0,0.210495,0.028987758,0,-0.55754006,0.02646608,0,0.079180956,0.024525482,0,0.23895895,0.062449742,0,-0.359998,0.030880013,0,0.8614987597616095
b'2M05133868-4007394',NGC1851,0.197482043516557,129.97336,4440.6245,1.1908,0,0,1.0,-1.1461,0.0144188525,0,0.18410301,0.025301162,0,0.19573063,0.02751821,0,0.22439504,0.036608387,0,-0.34105992,0.032649368,0,-0.010718942,0.035172105,0,0.20795906,0.07492683,0,-0.304698,0.037848398,0,0.861594980710172
b'2M13421917+2823487',NGC5272,0.04750104316213002,212.40387,4509.4556,1.1081,0,0,1.0,-1.3733,0.011043605,0,-0.01917708,0.02142723,0,0.11427057,0.021730158,0,0.20254493,0.029537307,0,-0.6518799,0.0287352,0,0.44882095,0.024312956,0,0.2609589,0.06320714,0,-0.33439803,0.031306885,0,0.8618157620824072
b'2M10171931-4624326',NGC3201,0.05447501259558457,141.03462,4991.428,2.2596,0,64,1.0,-1.3519,0.012849619,0,0.23069298,0.028281227,0,0.18422055,0.030444732,0,0.16955507,0.04340476,0,0.08754003,0.05498883,0,-0.23601902,0.03291684,0,0.145859,0.08341167,0,-0.191998,0.043635838,0,0.8628199299584077
b'2M13415459+2820595',NGC5272,0.09550728916626228,154.4358,4456.1455,1.1394,0,0,1.0,-1.3728,0.013789074,0,0.13482702,0.026119053,0,0.15182054,0.027165122,0,0.20287502,0.038007516,0,-0.45746005,0.035523865,0,-0.17641902,0.031951845,0,0.18645895,0.07639554,0,-0.45909798,0.039519187,0,0.8634604713192346
b'2M13260145-4723322',NGC5139,0.07274402517730541,328.545,4748.383,1.2848,0,0,0.9999899999999999,-1.6316,0.011031295,0,-0.19879699,0.024082115,0,0.37126064,0.02404939,0,0.19778502,0.034578104,0,-0.06739998,0.039323624,0,0.88098097,0.024734072,0,-0.003741026,0.070335135,0,-0.429098,0.03609698,0,0.8642349697363053
b'2M16234091-2637234',NGC6121,0.06483496294327509,261.2486,4789.6006,2.0004,0,0,1.0,-1.0635,0.009465877,0,0.32909298,0.018287562,0,0.3503306,0.019514611,0,0.28798497,0.024623126,0,-0.17302,0.026720991,0,0.46437103,0.022332335,0,0.33741903,0.055471785,0,-0.19819796,0.025942286,0,0.8647626630454079
b'2M09123357-6452430',NGC2808,0.05935186261381876,347.4077,4162.792,0.81324,0,0,1.0,-1.1068,0.011111121,0,0.11782193,0.018441012,0,0.1643405,0.019032605,0,0.20210493,0.02406705,0,-0.4349301,0.01943817,0,-0.058819056,0.023805395,0,0.24364895,0.054781917,0,-0.23979807,0.02588455,0,0.8652901650972076
b'2M16234458-2638033',NGC6121,0.0745253410405673,231.37617,5047.5093,2.8196,0,16578,1.0,-1.0581,0.008847502,0,0.41732293,0.018483577,0,0.43850052,0.019999169,0,0.28076494,0.02530487,0,0.011907935,0.032186847,0,0.525841,0.021777507,0,0.21974897,0.05636677,0,-0.10759807,0.026340837,0,0.8660493230309191
b'2M13254667-4722158',NGC5139,0.09445433627141579,256.35925,4635.43,1.2114,0,0,0.99987,-1.6521,0.011711851,0,0.33528292,0.025558153,0,0.2792306,0.02502738,0,0.284575,0.037022024,0,-0.14521003,0.04017179,0,-0.08741903,0.025556572,0,0.41985893,0.07386466,0,-0.28139806,0.038740795,0,0.8663430098492831
b'2M17362632-4443060',NGC6388,0.06193511645929933,77.1552,4405.97,1.895,0,0,0.9978100000000001,-0.50226,0.015202709,0,0.092109054,0.021854963,0,-0.0028526783,0.02648741,0,0.069199055,0.030494187,0,-0.22215992,0.02448491,0,0.14798102,0.041987903,0,0.034789026,0.06668782,0,-0.08074796,0.031092297,0,0.8664988917431155
b'2M10172226-4614506',NGC3201,0.18405664101564817,268.6809,4691.64,1.4882,0,0,1.0,-1.3225,0.010577184,0,0.18722308,0.021498142,0,0.17967057,0.021976732,0,0.12065506,0.029931584,0,-0.28789997,0.031948168,0,-0.2480191,0.02391403,0,0.497029,0.06367329,0,-0.22679806,0.031492274,0,0.8665686856068978
b'2M13261490-4729111',NGC5139,0.04267749659636116,225.74153,4819.042,1.5058,0,0,0.9998100000000001,-1.6821,0.0111037325,0,0.30146313,0.025381155,0,0.26261067,0.025130922,0,0.20127511,0.037056047,0,-0.2660799,0.044629764,0,0.49528098,0.024992406,0,0.42455912,0.073693916,0,-0.40759778,0.038436122,0,0.8671465264428374
b'2M15184497+0202168',NGC5904,0.10737286027332399,94.36069,4939.933,2.1861,0,0,1.0,-1.1924,0.015315342,0,0.21759307,0.03120296,0,0.18447065,0.035355628,0,0.25151503,0.04940499,0,-0.25752997,0.058144163,0,-0.287019,0.042001814,0,0.21635902,0.09259641,0,-0.509398,0.04892424,0,0.8682725347378532
b'2M16472598-0153142',NGC6218,0.15467979015054673,126.58079,4848.8613,1.9324,0,0,0.9999899999999999,-1.2384,0.013654888,0,0.27562302,0.027517013,0,0.29014063,0.030249456,0,0.23590505,0.041706663,0,-0.1379,0.047021657,0,0.12458098,0.03528165,0,0.515819,0.08170893,0,-0.666098,0.042150702,0,0.8686568100637332
b'2M19102347-6006255',NGC6752,0.14925468402577327,100.39714,5109.2876,2.5146,0,64,0.9999399999999999,-1.4554,0.015418262,0,0.35629296,0.035752732,0,0.23038065,0.039303023,0,0.281415,0.059149727,0,0.51746005,0.081106365,0,-0.23831904,0.042098016,0,0.28555906,0.10420122,0,-0.5591979,0.05760299,0,0.8687892632625988
b'2M16235015-2632194',NGC6121,0.048789687513341146,201.39723,4908.509,2.3483,0,0,1.0,-1.0226,0.009050454,0,0.358693,0.017889846,0,0.35110062,0.019329576,0,0.28807503,0.024119979,0,-0.066689014,0.027931688,0,0.52219105,0.021866694,0,0.37055904,0.054603092,0,-0.11329794,0.025299408,0,0.8715003912423022
b'2M19105734-5958056',NGC6752,0.021498577262324032,1080.1943,4285.2607,0.76231,0,4,0.99997,-1.4495,0.011768656,0,-0.046707034,0.021804318,0,0.10934353,0.021806194,0,0.25031495,0.029836593,0,-0.58887017,0.026197271,0,0.6495609,0.024994886,0,0.27385902,0.06378294,0,-0.23429799,0.031870045,0,0.8716183939798806
b'2M13271923-4725455',NGC5139,0.048110310621445385,367.5794,4594.9443,0.77539,0,4,0.9999899999999999,-1.5473,0.011106883,0,-0.1637671,0.02257594,0,0.24945056,0.022713324,0,0.22971499,0.031657245,0,-0.34071004,0.032564256,0,0.991941,0.024562214,0,0.653319,0.066286504,0,-0.28059804,0.033374056,0,0.872182019543065
b'2M13273702-4722328',NGC5139,0.08141674528200014,510.16614,4492.3994,1.1047,0,644,0.9999399999999999,-1.4394,0.01114431,0,0.026283026,0.02163332,0,0.17870057,0.021874152,0,0.277905,0.029865317,0,-0.34113002,0.028878959,0,0.91743094,0.024435814,0,0.25955892,0.063709125,0,-0.30309808,0.03166476,0,0.8721838209749616
b'2M10171403-4624452',NGC3201,0.07075265923420729,230.72406,4753.1343,1.6306,0,64,1.0,-1.3369,0.0104554165,0,0.27233303,0.021744704,0,0.17717063,0.02224768,0,0.20745504,0.030463915,0,-0.28601003,0.03382792,0,-0.19231904,0.023845391,0,0.23855901,0.06440694,0,-0.17939806,0.03194362,0,0.8734383796358397
b'2M13273028-4734141',NGC5139,0.07072238584687497,235.0719,4715.026,1.4116,0,4,0.9999899999999999,-1.4041,0.010465557,0,-0.16157699,0.02133203,0,0.1366936,0.021875141,0,0.321445,0.029683637,0,-0.14653003,0.032061793,0,1.123641,0.023785844,0,0.66561896,0.06328524,0,-0.5820981,0.031206742,0,0.873568516828721
b'2M13251015-4730495',NGC5139,0.12864103913766275,519.08185,4296.0244,0.56824,0,640,0.99997,-1.6953,0.0128124375,0,0.37868297,0.025861818,0,0.3003906,0.024890222,0,0.23022497,0.03693436,0,-0.20713997,0.033852804,0,-0.11231911,0.026530739,0,0.235659,0.0740675,0,-0.4303981,0.039199047,0,0.8742857522262618
b'2M13252711-4732369',NGC5139,0.10949660142101285,109.74769,5065.919,2.2487,0,640,0.9999899999999999,-1.4004,0.014220098,0,0.10148299,0.031090477,0,0.3889706,0.03466918,0,0.31709504,0.04941484,0,-0.14657998,0.06429867,0,1.194092,0.03867385,0,0.07105911,0.09194607,0,-0.2517979,0.048794005,0,0.8753523374294881
b'2M13254692-4733171',NGC5139,0.08672427271740604,101.7808,5098.0327,2.6082,0,64,0.99997,-1.6886,0.01588726,0,0.369303,0.03854458,0,0.18608057,0.041551366,0,0.24626493,0.06401513,0,0.47289002,0.088539325,0,0.4797809,0.04277582,0,0.494959,0.109520584,0,-0.25169802,0.061797924,0,0.875634763173745
b'2M19395981-3059272',NGC6809,0.04766375100442693,250.73216,4658.714,1.0862,0,0,0.9999899999999999,-1.7476,0.011948804,0,0.30087292,0.026896888,0,0.24117053,0.026049856,0,0.11551499,0.039498888,0,-0.74288,0.043987524,0,0.016380906,0.025957623,0,0.573159,0.077219605,0,-0.24519801,0.04117886,0,0.8756467400314171
b'2M16470397-0201322',NGC6218,0.17334457268027653,249.1276,4574.292,1.4311,0,0,0.9999600000000001,-1.2365,0.010505962,0,0.23950303,0.020050135,0,0.22959054,0.020706054,0,0.267385,0.027284842,0,-0.25410998,0.026963351,0,0.22726107,0.023598487,0,0.31956905,0.059746675,0,-0.30729795,0.028912207,0,0.8760520783734191
b'2M21332616-0045172',NGC7089,0.12501847833055943,178.7634,4513.9053,0.9989,0,0,0.9999899999999999,-1.4878,0.012659739,0,0.17185295,0.025421398,0,0.20360053,0.025657907,0,0.24916494,0.03670566,0,-0.43907,0.036256697,0,0.0009809732,0.028315509,0,0.024358988,0.074000604,0,-0.319198,0.038391538,0,0.8769434724246121
b'2M19104929-5946131',NGC6752,0.23476441345430962,191.55927,4990.6494,2.0115,0,0,0.9998600000000001,-1.4539,0.0102382405,0,0.004832983,0.02291512,0,0.25076056,0.0238194,0,0.23249495,0.03300378,0,-0.18346,0.04248024,0,1.1104809,0.02452795,0,0.399459,0.068002,0,-0.52759814,0.034026343,0,0.8772408562693472
b'2M16414081+3634114',NGC6205,0.10618754182954727,155.94278,4792.8447,1.5961,0,0,1.0,-1.4987,0.013212978,0,0.21865308,0.028644739,0,0.17831063,0.029616633,0,0.25715506,0.043457374,0,-0.27205002,0.04991375,0,-0.12411904,0.03169532,0,0.43915904,0.08340294,0,-0.22529793,0.04431233,0,0.8781469682010739
b'2M13255372-4731055',NGC5139,0.07266871273303037,556.4695,4591.4634,0.97205,0,640,0.9998799999999999,-1.684,0.0117225675,0,0.084558964,0.025059484,0,0.20386064,0.02460366,0,0.20773506,0.036046147,0,-0.61024,0.038028926,0,0.637321,0.025490776,0,0.05405903,0.07255402,0,-0.168998,0.037830103,0,0.8790413407850479
b'2M16570464-0406340',NGC6254,0.03351690995025948,339.66165,4548.7324,1.0949,0,0,0.9999899999999999,-1.4664,0.011227561,0,0.17998207,0.022551138,0,0.22723067,0.022645306,0,0.29259503,0.03154081,0,-0.57628,0.031686753,0,0.478081,0.02466335,0,0.32145905,0.06615086,0,-0.12509799,0.033315495,0,0.879590687014507
b'2M00245386-7200551',NGC0104,0.0580885188999225,124.093285,4683.6035,2.285,0,0,0.9999899999999999,-0.74484,0.012448482,0,0.33893305,0.02083464,0,0.28144065,0.024191909,0,0.20890504,0.029130653,0,0.09325206,0.027748024,0,0.31955102,0.032870576,0,0.401349,0.06375305,0,-0.22285795,0.0299604,0,0.88050564392437
b'2M16233653-2633553',NGC6121,0.02964320432480368,328.68192,4769.6777,2.0247,0,0,0.9999899999999999,-1.0225,0.009398167,0,0.365723,0.017840942,0,0.3793906,0.01912189,0,0.30735505,0.023853414,0,-0.06143403,0.025426468,0,0.480721,0.022185232,0,0.28153902,0.054256603,0,-0.23549795,0.02517104,0,0.880731700266211
b'2M15182499+0203098',NGC5904,0.0731861872816314,637.3432,4286.025,0.94676,0,0,1.0,-1.2038,0.011058777,0,0.069174886,0.01934014,0,0.10196555,0.019863974,0,0.25933498,0.02570206,0,-0.58419013,0.022034561,0,0.3306309,0.023942195,0,0.24545896,0.05738957,0,-0.19859803,0.027528536,0,0.8807835306739484
b'2M13265858-4749087',NGC5139,0.15924687366297646,158.63994,4429.7896,1.1196,0,0,0.9999,-1.6069,0.0144158695,0,0.661703,0.028678669,0,0.5479007,0.028969228,0,0.30455494,0.042644158,0,0.44448006,0.040466577,0,0.28318095,0.032515187,0,0.12745893,0.082698114,0,-0.38069808,0.04426355,0,0.8818315533475911
b'2M13264269-4729195',NGC5139,0.007429975032185467,223.90518,4758.809,1.4014,0,0,0.99535,-1.4126,0.010408176,0,-0.05007696,0.021621399,0,0.2785306,0.022158075,0,0.29568505,0.03025898,0,-0.31850994,0.033665147,0,1.160261,0.023782233,0,0.33455908,0.0640998,0,-0.676898,0.031727724,0,0.8821893178777056
b'2M13273616-4737103',NGC5139,0.09162116788677803,126.71082,4957.726,1.9257,0,0,0.9999600000000001,-1.6742,0.0148037905,0,0.09509301,0.03427294,0,0.24372065,0.0360322,0,0.26100504,0.055274174,0,0.18860006,0.07076387,0,0.38558102,0.03762958,0,0.26945913,0.09896472,0,-0.28279793,0.05482347,0,0.8827060320271883
b'2M13270758-4720251',NGC5139,0.07024608786983413,353.88608,4280.115,0.72151,0,640,0.9999899999999999,-1.4052,0.011831568,0,0.46281302,0.021977672,0,0.33851063,0.021935748,0,0.30366504,0.030124163,0,0.052810073,0.026431607,0,-0.06291902,0.025077911,0,0.30345905,0.06421832,0,-0.418898,0.032175887,0,0.8829203100578119
b'2M00525845-2636062',NGC0288,0.08730657228443969,332.8032,4271.5293,0.90137,0,0,0.99992,-1.2784,0.011372048,0,0.310583,0.02027389,0,0.32853055,0.020594595,0,0.24886501,0.027232746,0,-0.34266996,0.023413422,0,0.058880925,0.024384024,0,0.23605895,0.059800956,0,-0.15039802,0.029154861,0,0.8838851369519566
b'2M00231829-7209398',NGC0104,0.06435624760394003,258.10086,4434.821,1.8757,0,0,1.0,-0.74016,0.009399243,0,0.38037297,0.01515705,0,0.24463058,0.01652732,0,0.19012499,0.019153837,0,0.054702997,0.016710978,0,0.306841,0.02162631,0,0.176889,0.046469625,0,-0.18363798,0.020473631,0,0.88576573401937
b'2M18551026-3033406',NGC6715,0.13788468306447244,324.12494,4235.6895,0.58912,0,4,0.9999399999999999,-1.5203,0.012269221,0,-0.018673062,0.023094246,0,0.09218061,0.022752423,0,0.13257504,0.031968042,0,-0.76206005,0.027772035,0,0.25588095,0.025633411,0,0.19575906,0.06698624,0,-0.242998,0.03414987,0,0.8866821406540153
b'2M09115541-6451547',NGC2808,0.014535680578696052,124.186165,4676.838,1.6482,0,0,0.9999899999999999,-1.0858,0.0137814805,0,0.12167597,0.025235105,0,0.14520061,0.02807947,0,0.15634501,0.03702173,0,-0.38083994,0.036744084,0,0.035511017,0.035231348,0,0.37140906,0.075455256,0,-0.2761979,0.03785756,0,0.8867199299306495
b'2M19395471-3059042',NGC6809,0.048506975227213,209.45633,4719.879,1.1494,0,0,1.0,-1.7875,0.0120077375,0,0.31160307,0.027995894,0,0.17624056,0.026931403,0,0.14367497,0.04164186,0,-0.55314004,0.04843698,0,-0.22611892,0.026162833,0,0.16105902,0.08000629,0,-0.28839815,0.043191254,0,0.8874022638302322
b'2M17024032-2617400',NGC6273,0.1056883278374763,81.62934,4853.246,1.4484,0,4,0.9999399999999999,-1.5794,0.018092986,0,-0.021407008,0.038818993,0,0.15557063,0.04245197,0,0.31773496,0.064833805,0,-0.109320045,0.07526817,0,0.7537209,0.048428938,0,-0.31414104,0.112226665,0,-0.09529805,0.06346951,0,0.8874745776457282
b'2M13273743-4723371',NGC5139,0.07719633920843257,101.03781,5028.9473,2.1582,0,640,0.9999600000000001,-1.5901,0.015669454,0,-0.04805684,0.035373464,0,0.46024072,0.038728856,0,0.3096851,0.058079727,0,0.13079214,0.07552954,0,1.154921,0.042212907,0,0.73502904,0.103066355,0,-0.35679805,0.056882683,0,0.88757889868796
b'2M16225800-2628463',NGC6121,0.07454080968050682,352.46335,4830.54,2.0529,0,0,0.9999899999999999,-1.0609,0.009398776,0,0.3168329,0.018445065,0,0.30790055,0.019693736,0,0.28721493,0.024943225,0,-0.26180005,0.027792266,0,0.119910955,0.022298783,0,0.333629,0.055952583,0,-0.24329805,0.026225692,0,0.8881659904931695
b'2M16233658-2632294',NGC6121,0.020051841045981927,226.6791,4928.911,2.3876,0,0,1.0,-1.0404,0.009061975,0,0.345573,0.018136421,0,0.3608806,0.019559823,0,0.31458497,0.024559872,0,-0.018162966,0.028899161,0,0.50807106,0.02192305,0,0.19832903,0.055285923,0,-0.16429794,0.025725063,0,0.8890563279561168
b'2M10172586-4626210',NGC3201,0.044607798059241976,1033.3876,4296.8555,0.96821,0,644,1.0,-1.3081,0.011328804,0,-0.091336966,0.020364376,0,0.0619756,0.02068919,0,0.18988502,0.02742086,0,-0.6159899,0.02386333,0,0.46469092,0.0243648,0,0.21535897,0.060083985,0,-0.16809797,0.029328898,0,0.8891261091591537
b'2M13253874-4727582',NGC5139,0.09031398632805121,177.62764,4877.8125,1.7218,0,640,0.9999899999999999,-1.5036,0.0112899225,0,-0.022487044,0.024416924,0,0.3141606,0.025414566,0,0.25383496,0.03561052,0,-0.08603001,0.042606294,0,1.110961,0.02699808,0,0.279459,0.07210759,0,-0.25329804,0.036670145,0,0.8891648319068102
b'2M05241804-2430147',NGC1904,0.1292728465461847,206.02185,4614.3193,0.87901,0,0,0.9999899999999999,-1.5321,0.01130465,0,0.053557992,0.023592457,0,0.13827062,0.023516377,0,0.114374995,0.033474114,0,-0.7272301,0.035174713,0,0.23368096,0.024899475,0,0.25975895,0.06889758,0,-0.4854982,0.035194293,0,0.8893549194417895
b'2M16570078-0408467',NGC6254,0.09392662729374139,137.45204,4942.619,1.897,0,0,0.99997,-1.4958,0.0133068785,0,0.03787303,0.028982235,0,0.24821067,0.031107275,0,0.22037506,0.04466229,0,-0.26637995,0.054960992,0,1.0173011,0.033912666,0,-0.460441,0.085238874,0,-0.0035979748,0.044916272,0,0.8895237036347322
b'2M16240684-2638001',NGC6121,0.10749976292336302,238.47667,5057.623,2.712,0,0,1.0,-1.0587,0.008828521,0,0.37109292,0.018510077,0,0.37940055,0.020034371,0,0.28426492,0.025363471,0,-0.067720056,0.03247727,0,0.46239096,0.021763556,0,0.32190895,0.056449857,0,-0.193398,0.026387507,0,0.8895726993725526
b'2M13260938-4727512',NGC5139,0.05033130930691411,471.4145,4405.6313,0.82234,0,0,0.9999899999999999,-1.6301,0.012161024,0,0.251863,0.024614112,0,0.20289063,0.024069952,0,0.20419502,0.034921307,0,-0.21660995,0.033380322,0,0.27578092,0.02579482,0,0.08985901,0.071137846,0,-0.33159792,0.03697106,0,0.889927661761706
b'2M00230716-7203053',NGC0104,0.051912593577733944,109.35616,4801.495,2.3951,0,0,1.0,-0.72819,0.012814912,0,0.327093,0.02195906,0,0.23832059,0.026016256,0,0.229655,0.031416513,0,-0.008570015,0.031743016,0,0.359561,0.035250034,0,0.357399,0.067426845,0,-0.25370795,0.031955253,0,0.8902496335683023
b'2M13415631+2825565',NGC5272,0.11015214296223924,289.26495,4454.6353,1.0991,0,0,1.0,-1.3376,0.011179694,0,0.15289307,0.021379393,0,0.19938064,0.02163786,0,0.16806507,0.029372739,0,-0.4347,0.027807418,0,-0.14481902,0.024422068,0,0.23335898,0.0629923,0,-0.34109807,0.031199541,0,0.8908880237416575
b'2M15180407+0205557',NGC5904,0.20213141193522355,175.37852,4599.315,1.3531,0,0,1.0,-1.1949,0.011475054,0,0.08426845,0.02152057,0,0.11228061,0.022776118,0,0.239645,0.029965289,0,-0.38782,0.02949926,0,0.43689108,0.026863579,0,0.24455905,0.06421778,0,-0.30669796,0.031404886,0,0.8909036312162851
b'2M09130981-6452467',NGC2808,0.12626579066598276,154.67232,4690.4736,1.6652,0,0,0.9999899999999999,-1.113,0.01213748,0,0.10233605,0.022824986,0,0.1272906,0.02476269,0,0.194695,0.032522842,0,-0.42149007,0.033087756,0,-0.110219,0.029741516,0,0.26588905,0.06833106,0,-0.13459802,0.03367439,0,0.8911149592657367
b'2M15181912+0203272',NGC5904,0.10418152979970186,75.4555,4740.009,1.5449,0,0,1.0,-1.2432,0.017658725,0,0.18149292,0.033818953,0,0.16725051,0.038268376,0,0.24538493,0.054130964,0,-0.2431401,0.056062892,0,0.114270926,0.047976486,0,0.39660895,0.09953953,0,-0.6272981,0.05367931,0,0.8912271242281712
b'2M13261191-4730361',NGC5139,0.04862336383852784,220.60469,4608.08,1.1892,0,0,0.99992,-1.6877,0.011902357,0,0.37421298,0.026033998,0,0.29965067,0.02535138,0,0.231215,0.037832484,0,-0.036499977,0.04066754,0,-0.05471897,0.025792157,0,-0.15504098,0.07500906,0,-0.25839794,0.039600756,0,0.8918022252018178
b'2M10173790-4620281',NGC3201,0.07716509334359044,109.611916,5006.944,2.2233,0,64,1.0,-1.3315,0.01462911,0,0.22755313,0.03177834,0,0.21704066,0.035119634,0,0.12698507,0.05061224,0,0.0425421,0.06382894,0,-0.29011893,0.03925938,0,0.123959064,0.09358184,0,0.14090204,0.050076876,0,0.8918993111750404
b'2M00271353-7159535',NGC0104,0.16393975105471667,337.71616,4271.7954,1.5701,0,0,0.9999899999999999,-0.73791,0.009733812,0,0.37328297,0.015052788,0,0.26225057,0.016301012,0,0.19059497,0.018830817,0,0.074117005,0.015386423,0,0.25674096,0.021894291,0,0.325319,0.045888342,0,-0.20828801,0.020196514,0,0.8921533123336156
b'2M18551535-3024142',NGC6715,0.14145941784350147,244.90182,4142.494,0.50622,0,0,0.9998299999999999,-1.3279,0.011973102,0,0.11176503,0.021088423,0,0.15531075,0.021120531,0,0.15304506,0.028403357,0,-0.61723983,0.023267375,0,-0.42251897,0.025032416,0,0.16475904,0.061659582,0,-0.29359794,0.03051069,0,0.8931031793435565
b'2M13415502+2819149',NGC5272,0.11629596015876256,333.9044,4466.892,1.1085,0,4,1.0,-1.3368,0.011006433,0,-0.07586706,0.02086005,0,0.06902754,0.021241946,0,0.17179501,0.028505506,0,-0.45579004,0.026990263,0,0.540241,0.024180967,0,0.26265895,0.061672315,0,-0.205598,0.030288192,0,0.8932683209330652
b'2M15181041+0203321',NGC5904,0.1606489088935054,354.4785,4340.5444,1.0265,0,0,1.0,-1.239,0.011149652,0,0.18636298,0.020153629,0,0.22245061,0.020562453,0,0.24983501,0.027130846,0,-0.41032994,0.024028882,0,-0.20871902,0.024174327,0,0.099859,0.05961645,0,-0.30639803,0.028983295,0,0.8935563962905874
b'2M13273345-4725276',NGC5139,0.0659592284840368,105.23034,5025.145,1.9847,0,0,0.99997,-1.6272,0.015632482,0,0.014163017,0.035831723,0,0.17473352,0.038824663,0,0.29115498,0.05895795,0,-0.24170005,0.07723849,0,0.91108096,0.041653257,0,0.576159,0.10399643,0,-0.03739798,0.05776676,0,0.8948801221157316
b'2M18354528-2405036',NGC6656,0.17747324313415452,158.84674,4972.219,1.7861,0,640,0.99997,-1.691,0.012790743,0,0.11581898,0.030140046,0,0.2515005,0.03097458,0,0.24589491,0.046753496,0,-0.32763004,0.061142564,0,0.633271,0.031211423,0,0.30625904,0.08732186,0,-0.08179808,0.04709136,0,0.8952370655129301
b'2M05241974-2429246',NGC1904,0.18369961889488276,250.58702,4557.634,1.0368,0,0,1.0,-1.5392,0.01162532,0,0.16495287,0.024249448,0,0.18466055,0.023954948,0,0.22928488,0.03454192,0,-0.5634402,0.035508666,0,-0.34041905,0.025281603,0,-0.009240985,0.0704688,0,-0.32869804,0.036360115,0,0.8964216011135244
b'2M09121527-6453072',NGC2808,0.03254072323882431,218.31429,4421.095,1.3179,0,0,0.9999100000000001,-1.0881,0.010407848,0,0.113192916,0.01831872,0,0.11335051,0.01916058,0,0.2014749,0.02419868,0,-0.44137,0.021787185,0,0.30365098,0.02318479,0,0.29875898,0.054944664,0,-0.2392981,0.02583429,0,0.8964665827569234
b'2M13430354+2823003',NGC5272,0.2668326057288731,491.8858,4394.1,0.98334,0,4,1.0,-1.3391,0.011213832,0,-0.006043911,0.02089861,0,0.10993564,0.021201584,0,0.16563499,0.028463693,0,-0.6399299,0.026044711,0,0.49830103,0.024365723,0,0.16615903,0.061646163,0,-0.23799801,0.030322094,0,0.896556698378263
b'2M18364261-2350524',NGC6656,0.06961315061030186,132.25722,5073.4414,2.2853,0,0,0.99998,-1.6525,0.013809695,0,0.26496303,0.032759666,0,0.29410064,0.034748655,0,0.191975,0.052513584,0,-0.12709999,0.07203339,0,0.642611,0.03567243,0,0.2548591,0.09515495,0,-0.29249787,0.051953286,0,0.8968205936816348
b'2M00233813-7204395',NGC0104,0.022831595092949755,118.08833,4560.5396,2.0746,0,0,0.9999899999999999,-0.73725,0.013091869,0,0.37648296,0.021064842,0,0.24548057,0.024435952,0,0.19111496,0.029329097,0,0.054354966,0.026175957,0,0.32043096,0.034272064,0,0.24076897,0.06420687,0,-0.180148,0.030224143,0,0.8971750956717818
b'2M00231298-7211383',NGC0104,0.08432891122743691,101.13619,4684.9253,2.2637,0,64,0.9999899999999999,-0.73241,0.013720396,0,0.373833,0.022689538,0,0.26340058,0.026808498,0,0.22591501,0.03250523,0,0.082302034,0.030667022,0,0.287231,0.037420653,0,0.28807902,0.06928908,0,-0.253388,0.033103827,0,0.8973126911978172
b'2M13262948-4736424',NGC5139,0.06604170291984109,190.36476,4704.2695,1.6626,0,0,0.99998,-1.4309,0.011224349,0,0.35910296,0.02324975,0,0.30867052,0.023726063,0,0.2896849,0.033084426,0,0.022182226,0.03581281,0,0.2649809,0.025602292,0,0.366459,0.06844973,0,-0.24719799,0.03457527,0,0.8974803775694881
b'2M13421659+2823020',NGC5272,0.027152488202289347,102.72785,4814.5376,1.5277,0,0,1.0,-1.3504,0.01566713,0,-0.035137057,0.031625096,0,0.11056149,0.03493418,0,0.15137494,0.04977349,0,-0.32309008,0.055090513,0,0.657421,0.041272637,0,0.43889898,0.093044214,0,-0.34259808,0.049702484,0,0.8975390338579389
b'2M00253428-7157352',NGC0104,0.10699026571582206,344.25668,4654.524,1.7261,0,0,1.0,-0.73385,0.00890506,0,0.31154302,0.015125353,0,0.19235063,0.016697114,0,0.192285,0.019320473,0,-0.41221,0.01857434,0,0.39214098,0.021171872,0,0.18871903,0.04674838,0,-0.10766798,0.020537235,0,0.8975800499401566
b'2M18551535-3024142',NGC6715,0.14145941784350147,160.67113,4171.8135,0.63142,0,0,0.9998299999999999,-1.3289,0.014144067,0,0.134588,0.024702912,0,0.12362051,0.02541693,0,0.13365495,0.03484385,0,-0.5458201,0.028437063,0,-0.44031906,0.031317778,0,0.373659,0.071948655,0,-0.262298,0.03676546,0,0.8980452469646999
b'2M00225245-7208555',NGC0104,0.07418374210727859,241.11832,4507.1807,1.9436,0,0,0.9999899999999999,-0.74466,0.009265694,0,0.37549302,0.0152423475,0,0.26242062,0.016663734,0,0.196195,0.019358778,0,0.06152606,0.01743643,0,0.29919103,0.021526512,0,0.22694904,0.04682668,0,-0.19593799,0.020656964,0,0.8984006423085588
